name,price,type,max_motherboard_form_factor,color,included_psu_wattage,has_included_psu,side_panel,external_volume,internal_35_bays,price_available
Azza Sirius 206,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,38.3,3,False
DIYPC HTPC-MiniCube,,Mini ITX Tower,Mini ITX,Silver,,False,Solid,9.8,1,False
nMEDIAPC HTPC 2800B,,HTPC,Mini ITX,Black,,False,Solid,25.0,4,False
Silverstone PS10B,,ATX Mid Tower,ATX,Black,,False,Solid,54.8,0,False
Thermaltake Urban R31,,ATX Mid Tower,ATX,Black,,False,Acrylic,51.2,6,False
Cooler Master K280 USB3.0,,ATX Mid Tower,ATX,Black,,False,Solid,,6,False
SHARKOON Mask,,ATX Mid Tower,ATX,Black,,False,Solid,,3,False
Parvum Systems S2.0,,MicroATX Mini Tower,Micro ATX,Black / White,,False,Acrylic,,2,False
Parvum Systems S2.0,,MicroATX Mini Tower,Micro ATX,Green / White,,False,Acrylic,,2,False
Parvum Systems S2.0,,MicroATX Mini Tower,Micro ATX,White / Red,,False,Acrylic,,2,False
BitFenix Outlaw,,ATX Mid Tower,ATX,Black,,False,Solid,37.3,4,False
BitFenix Outlaw USB3.0,,ATX Mid Tower,ATX,Black,,False,Solid,37.6,4,False
BitFenix Neos,,ATX Mid Tower,ATX,Black / Gold,,False,Acrylic,37.0,3,False
BitFenix Neos,,ATX Mid Tower,ATX,Black / Silver,,False,Solid,37.0,3,False
BitFenix Neos,,ATX Mid Tower,ATX,Black / Red,,False,Solid,37.0,3,False
BitFenix Neos,,ATX Mid Tower,ATX,White / Red,,False,Solid,37.0,3,False
BitFenix Neos,,ATX Mid Tower,ATX,White,,False,Solid,37.0,3,False
BitFenix Phenom M Nvidia Edition,,MicroATX Mini Tower,Micro ATX,Black / Green,,False,Solid,30.6,5,False
Azza GT1,,ATX Full Tower,ATX,Black,,False,Acrylic,90.4,7,False
HEC Voyager,,ATX Mid Tower,ATX,Black,,False,Solid,29.5,1,False
Aerocool DS Cube,,MicroATX Mini Tower,Micro ATX,Black / Blue,,False,Solid,41.5,2,False
Aerocool DS Cube,,MicroATX Mini Tower,Micro ATX,Black / Green,,False,Solid,41.5,2,False
Aerocool Strike-X GT,,ATX Mid Tower,ATX,Black,,False,Solid,42.9,6,False
CiT MTX-005B,,Mini ITX Tower,Mini ITX,Black,300.0,True,Solid,,1,False
Aerocool DS 200,,ATX Mid Tower,ATX,Black / Red,,False,Solid,,5,False
Aerocool DS 200,,ATX Mid Tower,ATX,Black / Blue,,False,Solid,,5,False
Aerocool DS 200,,ATX Mid Tower,ATX,Black / Green,,False,Solid,,5,False
NZXT Source 220,,ATX Mid Tower,ATX,Black,,False,Acrylic,43.4,8,False
Lian Li PC-Q36W,,Mini ITX Tower,Mini ITX,Black,,False,Solid,25.4,2,False
Lian Li PC-V359W,,MicroATX Mid Tower,Micro ATX,Silver,,False,Solid,36.6,3,False
Lian Li PC-V359W,,MicroATX Mid Tower,Micro ATX,Gold,,False,Solid,36.6,3,False
Deepcool PANGU SW,,ATX Mid Tower,ATX,Black,,False,Acrylic,40.8,6,False
Deepcool STEAM CASTLE,,MicroATX Mid Tower,Micro ATX,Red,,False,Acrylic,47.1,3,False
Corsair Graphite Series 380T,,Mini ITX Tower,Mini ITX,Black / Yellow,,False,Solid,41.0,2,False
Antec GX500 ILLUSION,,ATX Mid Tower,ATX,Black,,False,Acrylic,44.4,4,False
Lian Li PC-Q33,,Mini ITX Tower,Mini ITX,Black,,False,Solid,18.1,2,False
In Win GR One,,ATX Full Tower,ATX,White,,False,Acrylic,81.0,8,False
In Win GR One,,ATX Full Tower,ATX,Black / Red,,False,Acrylic,81.0,8,False
Antec ASK4000E-U3,,ATX Mid Tower,ATX,Black,,False,Solid,33.4,5,False
BitFenix Pandora Core,,MicroATX Mid Tower,Micro ATX,Black,,False,Acrylic,31.2,2,False
BitFenix Pandora Core,,MicroATX Mid Tower,Micro ATX,Silver,,False,Acrylic,31.2,2,False
Lian Li PC-B16,,ATX Mid Tower,ATX,Black,,False,Solid,57.4,6,False
Lian Li PC-10N,,ATX Mid Tower,ATX,Silver,,False,Solid,,6,False
Lian Li PC-V1000L,,ATX Full Tower,ATX,Black,,False,Acrylic,73.6,0,False
Lian Li PC-V2130,,ATX Full Tower,ATX,Black,,False,Solid,94.4,8,False
Lian Li PC-V2130,,ATX Full Tower,ATX,Black,,False,Acrylic,94.4,8,False
Lian Li PC-V359W,,MicroATX Mid Tower,Micro ATX,Black,,False,Solid,36.6,3,False
BitFenix Comrade,,ATX Mid Tower,ATX,White,,False,Acrylic,37.0,3,False
DIYPC Mirage-D1,,ATX Mid Tower,ATX,Black / Yellow,,False,Acrylic,37.2,4,False
In Win G7,,ATX Mid Tower,ATX,Gray,,False,Solid,43.6,4,False
DIYPC MA01,,MicroATX Mini Tower,Micro ATX,Black / Green,,False,Solid,20.5,1,False
DIYPC Shadow-H01,,ATX Mid Tower,ATX,White,,False,Acrylic,47.8,4,False
Rosewill I3-397,,MicroATX Mini Tower,Micro ATX,Black,400.0,True,Solid,27.9,4,False
Thermaltake Versa H24,,ATX Mid Tower,ATX,Black,,False,Acrylic,42.6,3,False
BitFenix Prodigy M,,MicroATX Mini Tower,Micro ATX,Black,,False,Acrylic,35.9,4,False
BitFenix Prodigy M,,MicroATX Mini Tower,Micro ATX,Black / Red,,False,Acrylic,35.9,4,False
Aerocool Strike-X Xtreme,,ATX Mid Tower,ATX,Red,,False,Acrylic,,6,False
Aerocool Strike-X Advance,,ATX Mid Tower,ATX,White / Blue,,False,Acrylic,,0,False
DIYPC Solar-M1,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,38.0,5,False
DIYPC Solo-T1,,ATX Mid Tower,ATX,Black / Blue,,False,Solid,38.9,3,False
DIYPC Solo-T1,,ATX Mid Tower,ATX,Black / Red,,False,Solid,38.9,3,False
Thermaltake Core V41,,ATX Mid Tower,ATX,Black,,False,Acrylic,59.4,6,False
Raidmax Viper GX,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,65.3,7,False
Streacom F1CWS Evo,,HTPC,Mini ITX,Black,,False,Solid,,1,False
Deepcool STEAM CASTLE,,MicroATX Mid Tower,Micro ATX,Black,,False,Solid,47.1,3,False
Lian Li PC-T80,,ATX Test Bench,ATX,Silver,,False,Solid,,6,False
RAIJINTEK Metis,,Mini ITX Tower,Mini ITX,Black,,False,Acrylic,13.4,1,False
RAIJINTEK Metis,,Mini ITX Tower,Mini ITX,Red,,False,Acrylic,13.4,1,False
RAIJINTEK Metis,,Mini ITX Tower,Mini ITX,Red,,False,Solid,13.4,1,False
Silverstone KL05B,,ATX Mid Tower,ATX,Black,,False,Acrylic,,6,False
Cooltek UMX1,,Mini ITX Tower,Mini ITX,Silver,,False,Solid,,2,False
BitFenix Aegis,,MicroATX Mid Tower,Micro ATX,White,,False,Acrylic,46.2,4,False
Azza CSAZ-105,,Mini ITX Desktop,Mini ITX,Black,,False,Solid,,1,False
Antec P50,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,,3,False
Phanteks Enthoo Primo,,ATX Full Tower,ATX,Black / Green,,False,Acrylic,,6,False
Cooltek CoolCube,,HTPC,Mini ITX,Black,,False,Solid,,1,False
Silverstone MM01,,ATX Full Tower,ATX,Black,,False,Solid,,7,False
Apevia X-QPack3,,MicroATX Mini Tower,Micro ATX,Black / Green,,False,Acrylic,,2,False
Apevia X-QPack3,,MicroATX Mini Tower,Micro ATX,Black / Red,,False,Acrylic,,2,False
Aerocool DS 200,,ATX Mid Tower,ATX,Black,,False,Acrylic,,5,False
Aerocool XPredator Cube,,MicroATX Mid Tower,Micro ATX,Black / Red,,False,Acrylic,,3,False
Azza Cosmas 208S,,ATX Mid Tower,ATX,Black,,False,Acrylic,,3,False
Sentey Ss1-2429,,MicroATX Mid Tower,Micro ATX,Black / Green,,False,Solid,,0,False
Sentey Ss1-2429,,MicroATX Mid Tower,Micro ATX,Black / Red,,False,Solid,,0,False
Cooltek W2,,ATX Mid Tower,ATX,Black,,False,Acrylic,,3,False
Cooltek W2,,ATX Mid Tower,ATX,Silver,,False,Acrylic,,3,False
Cooler Master N400,,ATX Mid Tower,ATX,Black,,False,Solid,40.2,7,False
Raidmax Element,,Mini ITX Desktop,Mini ITX,Black / Green,450.0,True,Solid,,2,False
Xigmatek Aquila,,MicroATX Mini Tower,Micro ATX,Black / Green,,False,Acrylic,,2,False
Silverstone CS01,,Mini ITX Tower,Mini ITX,Black,,False,Solid,,2,False
CHENBRO SR30169,,Mini ITX Tower,Mini ITX,Black / Silver,,False,Solid,,4,False
be quiet! Silent Base 800,,ATX Mid Tower,ATX,Black / Orange,,False,Acrylic,,7,False
be quiet! Silent Base 800,,ATX Mid Tower,ATX,Black / Silver,,False,Acrylic,,7,False
Aerocool Aero-500 - C,,ATX Mid Tower,ATX,Black,,False,Acrylic,45.1,4,False
Deepcool Tristellar,,Mini ITX Desktop,Mini ITX,White / Blue,,False,Acrylic,,2,False
Deepcool Tristellar,,Mini ITX Desktop,Mini ITX,Black / Silver,,False,Acrylic,,2,False
In Win 805,,ATX Mid Tower,ATX,Black / Red,,False,Tempered Glass,,2,False
Chieftec DX-02B,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,,6,False
Phanteks Enthoo EVOLV ITX,,Mini ITX Tower,Mini ITX,Black / Red,,False,Acrylic,,2,False
NZXT H440,,ATX Mid Tower,ATX,Black,,False,Solid,53.3,8,False
be quiet! Silent Base 600,,ATX Mid Tower,ATX,Black / Silver,,False,Acrylic,,3,False
DIYPC Ranger-R8,,ATX Mid Tower,ATX,Black / Yellow,,False,Acrylic,41.6,4,False
DIYPC DIY-N8,,MicroATX Mini Tower,Micro ATX,Black / Blue,,False,Acrylic,,2,False
Thermaltake Core V51 Riing Edition,,ATX Mid Tower,ATX,Black / Green,,False,Acrylic,71.2,5,False
SHARKOON CA-M,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,,2,False
Rosewill VIPER Z,,ATX Mid Tower,ATX,Black,,False,Acrylic,,7,False
Lian Li PC-Q10,,Mini ITX Desktop,Mini ITX,Black,,False,Acrylic,,2,False
Aerocool GT-RS,,ATX Mid Tower,ATX,Black,,False,Acrylic,,2,False
Raidmax Viper II,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,,3,False
VIVO CASE-V03B,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,,4,False
Apevia X-Pioneer,,ATX Mid Tower,ATX,Black / Green,,False,Acrylic,,4,False
Apevia X-Pioneer,,ATX Mid Tower,ATX,Black / Pink,,False,Acrylic,,4,False
Apevia X-Pioneer,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,4,False
DIYPC Silence,,ATX Mid Tower,ATX,Black,,False,Solid,,2,False
Phanteks Eclipse P400S,,ATX Mid Tower,ATX,Gray,,False,Solid,45.9,2,False
SHARKOON BW9000,,ATX Mid Tower,ATX,White,,False,Acrylic,,5,False
Silverstone CS01-HS,,Mini ITX Tower,Mini ITX,Silver,,False,Solid,,0,False
Lian Li PC-TU300,,ATX Mid Tower,ATX,Black,,False,Solid,,2,False
Antec VSK4-500,,ATX Mid Tower,ATX,Black,500.0,True,Solid,,5,False
DIYPC DIY-E68,,ATX Mid Tower,ATX,Black,,False,Solid,,3,False
Apevia X-EnerQ,,MicroATX Mid Tower,Micro ATX,Black / Red,,False,Acrylic,,2,False
LEPA LPC309(U3),,ATX Mid Tower,ATX,Black,,False,Acrylic,,3,False
RIOTORO CR1080,,ATX Mid Tower,ATX,Black,,False,Acrylic,,2,False
Apevia X-Qber,,MicroATX Desktop,Micro ATX,Black / Green,,False,Acrylic,,2,False
Apevia X-Qber,,MicroATX Desktop,Micro ATX,Pink,,False,Acrylic,,2,False
Apevia X-Qber,,MicroATX Desktop,Micro ATX,White,,False,Acrylic,,2,False
Anidees AI8,,ATX Full Tower,ATX,Black,,False,Acrylic,,4,False
Nanoxia CoolForce 2,,ATX Full Tower,ATX,Black,,False,Acrylic,,4,False
Zalman T5,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,,2,False
Silverstone FT01B-USB3.0,,ATX Mid Tower,ATX,Black,,False,Acrylic,,7,False
Raidmax Narwhal,,ATX Full Tower,ATX,Black,,False,Acrylic,,6,False
VIVO CASE-V07,,ATX Mid Tower,ATX,Black,,False,Acrylic,,2,False
SHARKOON T3-W,,ATX Mid Tower,ATX,Black / Green,,False,Acrylic,38.3,6,False
BitFenix Aurora,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,54.8,4,False
In Win 509 ROG,,ATX Full Tower,ATX,Black / Red,,False,Tempered Glass,71.6,5,False
Rosewill WolfStone,,ATX Mid Tower,ATX,Black,,False,Acrylic,,8,False
X2 Nextyde,,ATX Mid Tower,ATX,Black,,False,Acrylic,34.2,2,False
NOX Hummer TX,,ATX Mid Tower,ATX,Black,,False,Acrylic,45.9,8,False
NOX Coolbay SX,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,37.9,4,False
NOX Coolbay ZX,,ATX Mid Tower,ATX,Black / Green,,False,Acrylic,48.7,3,False
Thermaltake Urban S31 Window,,ATX Mid Tower,ATX,White,,False,Acrylic,53.6,6,False
Deepcool LANDKING V2,,ATX Mid Tower,ATX,Gray,,False,Acrylic,57.5,5,False
RAIJINTEK Metis,,Mini ITX Tower,Mini ITX,Green,,False,Solid,13.4,1,False
Raidmax Viper GX II,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,65.6,3,False
Lian Li PC-Q20,,Mini ITX Tower,Mini ITX,Pink,,False,Solid,7.2,0,False
Silverstone RL05,,ATX Mid Tower,ATX,White / Red,,False,Acrylic,43.9,2,False
Cooler Master CM 590 III,,ATX Mid Tower,ATX,White,,False,Acrylic,45.1,4,False
DIYPC DIY-J21,,ATX Mid Tower,ATX,Black,,False,Acrylic,,3,False
DIYPC DIY-J21,,ATX Mid Tower,ATX,White,,False,Acrylic,,3,False
BitFenix Portal,,Mini ITX Tower,Mini ITX,Black,,False,Acrylic,,2,False
BitFenix Portal,,Mini ITX Tower,Mini ITX,White,,False,Acrylic,,2,False
Cooler Master MasterCase Pro 6,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,70.1,5,False
Anidees AI Crystal Lite,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,50.5,3,False
Lian Li Odyssey,,Mini ITX Desktop,Mini ITX,Silver,,False,Solid,,2,False
Apevia X-Mirage,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,41.8,2,False
Apevia X-Mirage,,ATX Mid Tower,ATX,Black / Green,,False,Acrylic,41.8,2,False
SHARKOON DG7000-G,,ATX Mid Tower,ATX,Black / Green,,False,Tempered Glass,,3,False
RIOTORO CR480,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,3,False
Rosewill BRADLEY M,,ATX Mid Tower,ATX,Black,,False,Acrylic,36.6,3,False
Azza Solaris 402S,,ATX Mid Tower,ATX,Black,,False,Acrylic,,6,False
Rosewill HIMARS,,ATX Mid Tower,ATX,Black,,False,Acrylic,52.3,0,False
Enermax Ostrog ADV,,ATX Mid Tower,ATX,Black / Green,,False,Acrylic,54.7,6,False
Aerocool Aero-500,,ATX Mid Tower,ATX,Black,,False,Solid,45.1,4,False
Cooler Master 690 III,,ATX Mid Tower,ATX,White / Black,,False,Acrylic,58.5,7,False
DIYPC Skyline-06,,ATX Full Tower,ATX,Black / Red,,False,Acrylic,,3,False
DIYPC Skyline-06,,ATX Full Tower,ATX,Black / Blue,,False,Acrylic,,3,False
Lian Li PC-T60,,ATX Test Bench,ATX,Silver,,False,Solid,45.6,3,False
Lian Li PC-O8X,,ATX Mid Tower,ATX,Green,,False,Tempered Glass,,6,False
Lian Li PC-O8X,,ATX Mid Tower,ATX,Blue,,False,Tempered Glass,,6,False
Apevia X-Harmony,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,39.3,2,False
Apevia X-Harmony,,ATX Mid Tower,ATX,Black / Green,,False,Acrylic,39.3,2,False
In Win 901,,Mini ITX Tower,Mini ITX,Black / Gold,,False,Tempered Glass,,2,False
Lian Li PC-M25,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,,8,False
Thermaltake Urban S21,,ATX Mid Tower,ATX,Black,,False,Solid,40.1,5,False
Xigmatek Shockwave,,ATX Mid Tower,ATX,Black,,False,Solid,,4,False
SHARKOON AM5,,ATX Mid Tower,ATX,Red / Black,,False,Solid,,3,False
SHARKOON AM5,,ATX Mid Tower,ATX,Silver / Black,,False,Solid,,3,False
SHARKOON AM5,,ATX Mid Tower,ATX,Red / Black,,False,Acrylic,,3,False
SHARKOON AM5,,ATX Mid Tower,ATX,Silver / Black,,False,Acrylic,,3,False
Cooltek G3,,HTPC,Mini ITX,Black / Silver,,False,Solid,23.3,2,False
Cooltek UMX3,,MicroATX Mini Tower,Micro ATX,Black,,False,Acrylic,24.6,1,False
DIYPC TG8,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,,2,False
DIYPC TG8,,ATX Mid Tower,ATX,Red / Black,,False,Tempered Glass,,2,False
Cougar MG110,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,30.8,2,False
Enermax GraceMESH,,ATX Mid Tower,ATX,Black / Blue,,False,Tempered Glass,,2,False
CRYORIG TAKU,,Mini ITX Desktop,Mini ITX,Silver,,False,Solid,,1,False
DIYPC Vision II,,ATX Mid Tower,ATX,Black / Green,,False,Tempered Glass,46.9,3,False
Deepcool TESSERACT BF,,ATX Mid Tower,ATX,White / Black,,False,Acrylic,36.4,4,False
Streacom BC1 Mini,,Mini ITX Test Bench,Mini ITX,Red,,False,Solid,,0,False
Streacom BC1,,ATX Test Bench,ATX,Red,,False,Solid,,2,False
Nanoxia Rexgear 1,,MicroATX Desktop,Micro ATX,White / Black,,False,Acrylic,,3,False
Nanoxia Rexgear 1,,MicroATX Desktop,Micro ATX,Red,,False,Acrylic,,3,False
In Win D-FRAME MINI,,Mini ITX Tower,Mini ITX,Green,,False,Tempered Glass,46.3,3,False
Cooler Master MasterCase MC600P,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,70.1,4,False
Aerocool DS 230,,ATX Mid Tower,ATX,Black,,False,Acrylic,,2,False
NZXT H700 PUBG,,ATX Mid Tower,ATX,Red / Blue,,False,Tempered Glass,58.6,2,False
NZXT H200,,Mini ITX Tower,Mini ITX,Black / Blue,,False,Tempered Glass,27.3,1,False
Lian Li PC-Q38,,Mini ITX Tower,Mini ITX,Black / Silver,,False,Acrylic,,1,False
Cooler Master MasterBox MB511,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,,2,False
RAIJINTEK COEUS EVO,,ATX Full Tower,ATX,Black,,False,Acrylic,56.8,4,False
CiT F3,,MicroATX Mini Tower,Micro ATX,Black / Green,,False,Acrylic,,2,False
CiT F3,,MicroATX Mini Tower,Micro ATX,White / Black,,False,Acrylic,,2,False
In Win 101 PRGB1,,ATX Mid Tower,ATX,White / Blue,,False,Tempered Glass,48.3,2,False
In Win 301C PRGB2,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,26.0,1,False
SHARKOON VG5,,ATX Mid Tower,ATX,Black / Green,,False,Acrylic,38.3,3,False
Cooler Master MasterBox E500L,,ATX Mid Tower,ATX,Black,,False,Solid,,2,False
Rosewill CULLINAN PX,,ATX Mid Tower,ATX,Black / Green,,False,Tempered Glass,,2,False
HG Computers Osmi,,Mini ITX Tower,Mini ITX,White,,False,Solid,,1,False
Fractal Design Define R6 USB-C,,ATX Mid Tower,ATX,Silver,,False,Solid,56.7,6,False
Cougar Pioneer-X,,ATX Mid Tower,ATX,Black,,False,Solid,,6,False
BitFenix Enso Mesh,,ATX Mid Tower,ATX,White,,False,Tempered Glass,46.4,2,False
Zalman X7,,ATX Full Tower,ATX,Black,,False,Acrylic,,6,False
Enermax EQUILENCE,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
Azza Obsidian 270,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,3,False
DIYPC Trio-VX-RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
Cougar Puritas RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
AvP Mamba,,ATX Mid Tower,ATX,Black,,False,Acrylic,,3,False
Thermaltake Commander C36 TG ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,3,False
Silverstone RL07,,ATX Mid Tower,ATX,White / Blue,,False,Tempered Glass,,3,False
Antec GX330,,ATX Mid Tower,ATX,Black,,False,Acrylic,,2,False
Silverstone RL08BW-RGB,,MicroATX Mini Tower,Micro ATX,Black / White,,False,Tempered Glass,,3,False
HEC HX200,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,,2,False
HEC HX300,,ATX Mid Tower,ATX,Black,,False,Acrylic,,2,False
BitFenix Nova Mesh TG,,ATX Mid Tower,ATX,,,False,Tempered Glass,41.4,2,False
BitFenix Nova Mesh,,ATX Mid Tower,ATX,,,False,Acrylic,41.4,2,False
GameMax Demolition,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,36.2,2,False
GameMax Eclipse,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,48.0,2,False
GameMax Expedition,,MicroATX Mini Tower,Micro ATX,Blue,,False,Acrylic,29.4,2,False
GameMax Fortress Air,,ATX Full Tower,ATX,Black,,False,Tempered Glass,54.7,2,False
GameMax Hush,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,50.8,3,False
GameMax Muted,,ATX Mid Tower,ATX,Black,,False,Acrylic,58.3,2,False
GameMax Vega,,ATX Mid Tower,ATX,White,,False,Tempered Glass,53.2,3,False
GameMax Whisper,,MicroATX Mini Tower,Micro ATX,Black,,False,Acrylic,36.7,2,False
GameMax Zircon RGB,,ATX Mid Tower,ATX,Black,,False,Acrylic,53.4,3,False
Aerocool Aero-500G RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,43.1,4,False
Enermax SABERAY RGB,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,60.3,2,False
Antec GX202,,ATX Mid Tower,ATX,White,,False,Acrylic,40.1,3,False
Deepcool Earlkase RGB V2,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,51.9,2,False
KOLINK Levante,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,43.2,3,False
MagniumGear Neo Mini V2,,Mini ITX Desktop,Mini ITX,Silver,,False,Tempered Glass,,1,False
RAIJINTEK METIS EVO ALS,,Mini ITX Desktop,Mini ITX,Blue,,False,Solid,22.3,2,False
Rosewill SRM-01B,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,,2,False
Cooler Master MasterBox MB320L ARGB,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,38.8,2,False
Rosewill Cullinan V,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,51.8,2,False
In Win 905-SILADD,,ATX Mid Tower,ATX,Silver / Black,,False,Tinted Tempered Glass,,1,False
Silverstone SG13 V2,,Mini ITX Tower,Mini ITX,White / Black,,False,Solid,11.5,1,False
Circle CC830,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,3,False
DIYPC Skyline-06-RGB,,ATX Full Tower,ATX,Black,,False,Acrylic,,3,False
Lazer3D LZ7 XTD,,Mini ITX Desktop,Mini ITX,Black,,False,Tempered Glass,,0,False
Cougar MX410 Mesh,,ATX Mid Tower,ATX,Black / Black,,False,Tempered Glass,36.3,2,False
Silverstone PS14-E,,ATX Mid Tower,ATX,Black,,False,Solid,43.1,2,False
Azza ARC 241,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,3,False
DIYPC S2-RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,44.9,2,False
Zalman X3,,ATX Mid Tower,ATX,White,,False,Tinted Tempered Glass,,2,False
RAIJINTEK PONOS TG,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,45.0,3,False
Enermax LIBLLUSSION LL30,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
EG ST-ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,56.9,5,False
Cougar Blazer Essence,,ATX Mid Tower,ATX,Black / Orange,,False,Tempered Glass,,2,False
darkFlash V22,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,41.7,1,False
darkFlash DLM 22,,MicroATX Mid Tower,Micro ATX,Green,,False,Tempered Glass,,2,False
Cougar MX331 MESH,,ATX Mid Tower,ATX,Black,,False,Acrylic,43.5,2,False
Enermax MarbleShell M MS20 ARGB,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,,2,False
Cooler Master CM690 II Advanced,,ATX Mid Tower,ATX,White,,False,Solid,56.3,6,False
SilentiumPC Armis AR5,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,45.8,2,False
SilentiumPC Armis AR5 RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,45.8,2,False
SilentiumPC Armis AR7X EVO ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,63.9,3,False
SilentiumPC Astrum AT6V EVO,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,46.0,2,False
SilentiumPC Astrum AT6V,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,46.0,2,False
Azza Luminous 110,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,36.1,2,False
SilentiumPC Signum SG1M,,ATX Mid Tower,ATX,Black,,False,Solid,,2,False
DIYPC AVVU-BK-ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,3,False
Raidmax EVOL H07,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,,2,False
Tempest Spook RGB,,ATX Mid Tower,ATX,White / Black,,False,Acrylic,,2,False
Tempest Aura ARGB,,ATX Mid Tower,ATX,White / Black,,False,Acrylic,,2,False
Tempest Vapor RGB,,ATX Mid Tower,ATX,White / Black,,False,Acrylic,,2,False
Tempest Vapor RGB,,ATX Mid Tower,ATX,Black,,False,Acrylic,,2,False
BitFenix Enso Mesh 4ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
Aerocool Trinity Mini V3,,MicroATX Mini Tower,Micro ATX,Pink,,False,Tempered Glass,28.1,2,False
SHARKOON VS7 Window,,ATX Mid Tower,ATX,Black,,False,Acrylic,47.0,2,False
DIYPC Rainbow-Flash-F4,,ATX Mid Tower,ATX,White,,False,Tempered Glass,33.2,2,False
Cooler Master Elite 500,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,38.0,2,False
GAMDIAS APOLLO M1 ELITE,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
GAMDIAS APOLLO M2,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
GAMDIAS ARGUS E2,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
GAMDIAS ARGUS E4,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
GAMDIAS ARGUS E5,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
GAMDIAS ATHENA M1 ELITE,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
GAMDIAS ATHENA M2,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
Azza Opus 809,,ATX Mid Tower,ATX,Silver / Black,,False,Tinted Tempered Glass,,1,False
Raidmax P805 ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
Thermaltake Core P5 TG Ti,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,115.4,6,False
Geometric Future Model 6,,ATX Mid Tower,ATX,Black / Green,,False,Tinted Tempered Glass,43.5,4,False
DIYPC IDX6,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,52.9,2,False
