name,price,socket,form_factor,max_memory,memory_slots,color,price_available,brand
Gigabyte Z890M AORUS ELITE WIFI7 ICE,3799.0,LGA1851,Micro ATX,256,4,White / Silver,True,Gigabyte
MSI B760 GAMING PLUS WIFI DDR4,4874.59,LGA1700,ATX,128,4,Black / Silver,True,MSI
Gigabyte B760I AORUS PRO,3999.8,LGA1700,Mini ITX,96,2,Silver / Black,True,Gigabyte
Gigabyte X870 AORUS STEALTH ICE,6199.8,AM5,ATX,256,4,White,True,Gigabyte
Asus PRIME Z390-A,4889.59,LGA1151,ATX,128,4,Silver / Black,True,ASUS
Asus H110M-K,3465.0,LGA1151,Micro ATX,32,2,Black / Gold,True,ASUS
Gigabyte B550 AORUS ELITE V2,3815.6,AM4,ATX,128,4,Black,True,Gigabyte
MSI B450 TOMAHAWK,,AM4,ATX,64,4,Black / Silver,False,MSI
Asus PRIME B450M-K II,2232.8,AM4,Micro ATX,64,2,Black,True,ASUS
Asus ROG STRIX Z690-E GAMING WIFI,7230.4,LGA1700,ATX,192,4,Black,True,ASUS
Asus PRIME B550-PLUS,3395.6,AM4,ATX,128,4,Black / White,True,ASUS
Asus TUF GAMING B450-PLUS II,3857.0,AM4,ATX,128,4,Black,True,ASUS
MSI PRO B760M-P,2499.6,LGA1700,Micro ATX,192,4,Black,True,MSI
MSI B760M PROJECT ZERO,4139.8,LGA1700,Micro ATX,256,4,Silver / Black,True,MSI
MSI PRO Z690-A DDR4,,LGA1700,ATX,128,4,Black / Silver,False,MSI
Asus ROG MAXIMUS Z890 HERO,12399.8,LGA1851,ATX,192,4,Black,True,ASUS
Gigabyte B850 EAGLE WIFI7 ICE,6857.79,AM5,ATX,256,4,White,True,Gigabyte
ASRock B450M Pro4,,AM4,Micro ATX,128,4,Black / Silver,False,ASRock
ASRock B650M PG Lightning,3859.8,AM5,Micro ATX,256,4,Silver / Black,True,ASRock
Gigabyte B650E AORUS STEALTH ICE,8440.8,AM5,ATX,192,4,White / Silver,True,Gigabyte
MSI PRO H610M-G WIFI DDR4,2399.79,LGA1700,Micro ATX,64,2,Black / Silver,True,MSI
Gigabyte B850M EAGLE WIFI6E ICE,3299.8,AM5,Micro ATX,256,4,White,True,Gigabyte
ASRock A520M-ITX/ac,3000.2,AM4,Mini ITX,64,2,Black / Silver,True,ASRock
ASRock B850 Pro RS,3559.8,AM5,ATX,256,4,Silver / Black,True,ASRock
Gigabyte Z390 AORUS PRO WIFI,5999.8,LGA1151,ATX,128,4,Black / Silver,True,Gigabyte
Asus PRIME B650M-A II-CSM,3199.8,AM5,Micro ATX,192,4,Silver / Black,True,ASUS
MSI MPG X670E CARBON WIFI,9599.79,AM5,ATX,192,4,Black,True,MSI
Gigabyte B560M DS3H AC,,LGA1200,Micro ATX,128,4,Black,False,Gigabyte
ASRock Z790 Lightning WiFi,,LGA1700,ATX,256,4,Silver / Black,False,ASRock
Asus PRIME A520M-A II/CSM,1577.2,AM4,Micro ATX,128,4,Silver / Black,True,ASUS
Asus X870 AYW GAMING WIFI W,4399.8,AM5,ATX,256,4,White / Silver,True,ASUS
ASRock H470M-HVS,1199.8,LGA1200,Micro ATX,64,2,Black / Silver,True,ASRock
ASRock A620M Pro RS,3083.2,AM5,Micro ATX,256,4,Silver / Black,True,ASRock
MSI MAG B860 TOMAHAWK WIFI,3399.8,LGA1851,ATX,256,4,Black / Yellow,True,MSI
MSI MPG B650 EDGE WIFI,3599.8,AM5,ATX,192,4,Black / Silver,True,MSI
Asus ROG STRIX B760-A GAMING WIFI,4599.8,LGA1700,ATX,192,4,Silver / Black,True,ASUS
Asus TUF GAMING B650M-PLUS,,AM5,Micro ATX,192,4,Black,False,ASUS
ASRock B450M/AC,1685.8,AM4,Micro ATX,64,4,Black,True,ASRock
Asus ROG STRIX B850-G GAMING WIFI,5199.8,AM5,Micro ATX,256,4,White,True,ASUS
ASRock B650 Pro RS WiFi,3219.6,AM5,ATX,256,4,Silver / Black,True,ASRock
Gigabyte H610M H V3 DDR4,2618.6,LGA1700,Micro ATX,64,2,Black / Silver,True,Gigabyte
Asus ROG STRIX Z790-F GAMING WIFI II,11599.8,LGA1700,ATX,192,4,Black,True,ASUS
Asus PRIME B650M-K,3765.4,AM5,Micro ATX,96,2,Silver / Black,True,ASUS
MSI MAG B760M MORTAR WIFI II,3999.6,LGA1700,Micro ATX,192,4,Silver / Black,True,MSI
Asus PRIME A620M-K,2892.6,AM5,Micro ATX,96,2,Black / Silver,True,ASUS
Asus PRIME Z390-P,3773.0,LGA1151,ATX,128,4,Silver / Black,True,ASUS
Gigabyte H410M H V2,2172.19,LGA1200,Micro ATX,64,2,Gray / Black,True,Gigabyte
MSI MEG X670E ACE,7399.8,AM5,EATX,192,4,Black / Gold,True,MSI
Asus PRIME B550M-A AC,2199.79,AM4,Micro ATX,128,4,Black / Silver,True,ASUS
MSI B450 Gaming Plus MAX,3240.0,AM4,ATX,128,4,Red / Black,True,MSI
Asus TUF GAMING B550-PLUS,4141.0,AM4,ATX,128,4,Black,True,ASUS
ASRock A520M-HVS,1713.4,AM4,Micro ATX,64,2,Black / Silver,True,ASRock
Asus PRIME B450M-A,2555.6,AM4,Micro ATX,64,4,Black,True,ASUS
NZXT N7 Z790,5999.8,LGA1700,ATX,192,4,White / Black,True,NZXT
MSI PRO Z790-P WIFI DDR4,4100.0,LGA1700,ATX,128,4,Black / Silver,True,MSI
Gigabyte A520 AORUS ELITE,2702.8,AM4,ATX,128,4,Black / Orange,True,Gigabyte
Gigabyte A620M GAMING X,3779.8,AM5,Micro ATX,192,4,Brown / Gray,True,Gigabyte
Gigabyte Z790 AORUS PRO X WIFI7,5999.8,LGA1700,ATX,192,4,Black,True,Gigabyte
Asus ROG STRIX X670E-A GAMING WIFI,5299.8,AM5,ATX,192,4,Silver / Black,True,ASUS
ASRock B850 Pro RS WiFi,3799.8,AM5,ATX,256,4,Silver / Black,True,ASRock
MSI MPG Z790 EDGE WIFI,4180.0,LGA1700,ATX,192,4,Silver / Black,True,MSI
Gigabyte B650M GAMING X AX,,AM5,Micro ATX,192,4,Black,False,Gigabyte
Gigabyte B450 AORUS PRO WIFI (rev. 1.0),4545.2,AM4,ATX,64,4,Black / Silver,True,Gigabyte
Gigabyte B550M DS3H R2,,AM4,Micro ATX,128,4,Black,False,Gigabyte
Gigabyte B850M AORUS ELITE WIFI6E,6143.0,AM5,Micro ATX,256,4,Black,True,Gigabyte
ASRock B450 Pro4 R2.0,2598.19,AM4,ATX,128,4,Black,True,ASRock
Asus PRIME B660-PLUS D4,3599.8,LGA1700,ATX,128,4,Silver / Black,True,ASUS
MSI MEG Z890 GODLIKE,21639.8,LGA1851,EATX,256,4,Black,True,MSI
Biostar B450MHP,,AM4,Micro ATX,64,2,Black / Silver,False,Biostar
ASRock B550M Pro RS,,AM4,Micro ATX,128,4,White,False,ASRock
ASRock B550M Phantom Gaming 4,1999.8,AM4,Micro ATX,128,4,Black,True,ASRock
MSI PRO B860M-A WIFI,3199.8,LGA1851,Micro ATX,256,4,Silver / Black,True,MSI
Asus ROG Crosshair VIII Dark Hero,14611.2,AM4,ATX,128,4,Black / Silver,True,ASUS
MSI PRO B760-P II,4787.6,LGA1700,ATX,256,4,Black / Silver,True,MSI
Asus ROG STRIX X670E-F GAMING WIFI,8360.0,AM5,ATX,192,4,Black / Silver,True,ASUS
MSI MPG X570 GAMING EDGE WIFI,,AM4,ATX,128,4,Black / Silver,False,MSI
Gigabyte B850 AORUS STEALTH ICE,5299.8,AM5,ATX,256,4,White,True,Gigabyte
MSI MPG Z490 GAMING EDGE WIFI,8777.6,LGA1200,ATX,128,4,Black / Silver,True,MSI
Gigabyte B850 EAGLE ICE,5435.2,AM5,ATX,256,4,White,True,Gigabyte
Gigabyte B850M D3HP,3934.4,AM5,Micro ATX,256,4,Gray / Black,True,Gigabyte
Gigabyte H610I,2599.8,LGA1700,Mini ITX,64,2,Black,True,Gigabyte
MSI PRO Z790-VC WIFI,3599.8,LGA1700,ATX,192,4,Black,True,MSI
Asus ROG MAXIMUS Z790 HERO,13110.8,LGA1700,ATX,192,4,Black,True,ASUS
MSI Z890 GAMING PLUS WIFI,5339.8,LGA1851,ATX,256,4,Black,True,MSI
ASRock B860 Pro-A,2799.8,LGA1851,ATX,256,4,Black,True,ASRock
Asus ROG STRIX Z890-A GAMING WIFI,7841.6,LGA1851,ATX,256,4,White,True,ASUS
Gigabyte TRX40 AORUS MASTER,10600.0,sTRX4,EATX,256,8,Black / Silver,True,Gigabyte
Asus PRIME H610M-K D4,2301.19,LGA1700,Micro ATX,64,2,Silver / Black,True,ASUS
ASRock Z790M-ITX WIFI,3999.8,LGA1700,Mini ITX,96,2,Black,True,ASRock
Asus PRIME B550M-K,2700.0,AM4,Micro ATX,128,4,Black / White,True,ASUS
Supermicro MBD-X10DAX,18000.0,2 x LGA2011-3,EATX,2048,16,Green / Black,True,Supermicro
Asus PRIME B760M-A WIFI D4,,LGA1700,Micro ATX,128,4,Silver / Black,False,ASUS
Asus ROG STRIX Z390-E GAMING,6800.0,LGA1151,ATX,128,4,Black,True,ASUS
Asus PRIME B450-PLUS,3366.2,AM4,ATX,64,4,Black / Silver,True,ASUS
Asus TUF GAMING B560M-PLUS WIFI,,LGA1200,Micro ATX,128,4,Gold / Black,False,ASUS
Gigabyte B450M DS3H V2,,AM4,Micro ATX,128,4,Black,False,Gigabyte
Asus ROG MAXIMUS Z890 EXTREME,16980.0,LGA1851,EATX,192,4,Black,True,ASUS
Asus Z890 AYW GAMING WIFI W,4399.8,LGA1851,ATX,192,4,White,True,ASUS
Asus PRIME H510M-K,2160.0,LGA1200,Micro ATX,64,2,Black / Silver,True,ASUS
NZXT N7 B650E,,AM5,ATX,128,4,Black,False,NZXT
Gigabyte GA-A320M-S2H,,AM4,Micro ATX,64,2,Black,False,Gigabyte
ASRock TRX40 Creator,,sTRX4,ATX,256,8,Black / Silver,False,ASRock
Asus ProArt X670E-CREATOR WIFI,,AM5,ATX,192,4,Black / Copper,False,ASUS
Asus TUF GAMING Z690-PLUS WIFI,4399.8,LGA1700,ATX,192,4,Black / Gray,True,ASUS
MSI MAG Z690 TOMAHAWK WIFI DDR4,7980.0,LGA1700,ATX,128,4,Black / Silver,True,MSI
MSI A320M-A PRO,,AM4,Micro ATX,64,2,Black,False,MSI
Gigabyte B850 AI TOP,6399.8,AM5,ATX,256,4,Black,True,Gigabyte
ASRock B760 Pro RS,3535.0,LGA1700,ATX,192,4,Silver / Black,True,ASRock
NZXT N7 Z790,5426.2,LGA1700,ATX,192,4,Black,True,NZXT
Gigabyte H610M K V2,2294.79,LGA1700,Micro ATX,96,2,Brown / Black,True,Gigabyte
Asus PRIME Z790-A WIFI,5999.8,LGA1700,ATX,192,4,Black / Silver,True,ASUS
Gigabyte B550 EAGLE,2949.0,AM4,ATX,128,4,Black,True,Gigabyte
NZXT N7 B550,,AM4,ATX,128,4,White / Black,False,NZXT
MSI MPG X570 GAMING PLUS,10244.4,AM4,ATX,128,4,Black / Red,True,MSI
Asus PRIME B660M-A WIFI D4,,LGA1700,Micro ATX,128,4,Silver / Black,False,ASUS
Gigabyte X570 AORUS ELITE WIFI,7360.0,AM4,ATX,128,4,Black,True,Gigabyte
ASRock B550M Steel Legend,3296.8,AM4,Micro ATX,128,4,Silver / Black,True,ASRock
Asus PRIME B650M-R,3648.39,AM5,Micro ATX,96,2,Silver / Black,True,ASUS
Asus ROG STRIX Z790-E GAMING WIFI II,8904.0,LGA1700,ATX,192,4,Black,True,ASUS
Asus X870 MAX GAMING WIFI7 W,4716.8,AM5,ATX,256,4,White,True,ASUS
ASRock X670E Steel Legend,10244.79,AM5,ATX,256,4,Black / White,True,ASRock
Gigabyte X670 GAMING X AX V2,4599.0,AM5,ATX,192,4,Black / Gray,True,Gigabyte
Asus PRIME B760-PLUS D4,3459.8,LGA1700,ATX,128,4,Silver / Black,True,ASUS
Gigabyte B550M DS3H AC R2,2199.79,AM4,Micro ATX,128,4,Black,True,Gigabyte
ASRock X570 Phantom Gaming-ITX/TB3,,AM4,Mini ITX,64,2,Black / Silver,False,ASRock
MSI PRO Z690-A WIFI,,LGA1700,ATX,192,4,Black / Silver,False,MSI
Asus PRIME X570-P,7165.8,AM4,ATX,128,4,Black / White,True,ASUS
Gigabyte B450 AORUS M,,AM4,Micro ATX,128,4,Black / Gray,False,Gigabyte
MSI PRO A620M-B,3222.6,AM5,Micro ATX,128,2,Black,True,MSI
Gigabyte H610M K DDR4,,LGA1700,Micro ATX,64,2,Black,False,Gigabyte
Asus ROG STRIX B550-I GAMING,,AM4,Mini ITX,64,2,Black,False,ASUS
MSI Z490-A PRO,,LGA1200,ATX,128,4,Black / Silver,False,MSI
MSI B450 TOMAHAWK MAX II,,AM4,ATX,128,4,Black / Silver,False,MSI
Asus ProArt Z790-CREATOR WIFI,13876.6,LGA1700,ATX,192,4,Black / Copper,True,ASUS
MSI PRO B760-VC WIFI IV,3399.8,LGA1700,ATX,256,4,Black / Silver,True,MSI
Asus ROG STRIX B550-F GAMING (WI-FI),,AM4,ATX,128,4,Black,False,ASUS
MSI B550M-A PRO,,AM4,Micro ATX,64,2,Black,False,MSI
Asus ROG STRIX Z890-H GAMING WIFI,6599.8,LGA1851,ATX,256,4,Black,True,ASUS
Asus TUF GAMING B760M-BTF WIFI,4799.8,LGA1700,Micro ATX,192,4,Black,True,ASUS
MSI MPG Z890I EDGE TI WIFI,6599.0,LGA1851,Mini ITX,128,2,White,True,MSI
Gigabyte B660M DS3H DDR4,,LGA1700,Micro ATX,128,4,Black,False,Gigabyte
Asus TUF GAMING B550M-PLUS,3159.8,AM4,Micro ATX,128,4,Black,True,ASUS
ASRock B760M Pro RS,,LGA1700,Micro ATX,192,4,Silver / Black,False,ASRock
Asus TUF GAMING X570-PRO WIFI II,,AM4,ATX,128,4,Black,False,ASUS
Gigabyte H610I DDR4,3222.6,LGA1700,Mini ITX,64,2,Black / Gray,True,Gigabyte
Gigabyte TRX40 AORUS PRO WIFI,9520.0,sTRX4,ATX,256,8,Black / Orange,True,Gigabyte
Asus PRIME X670E-PRO WIFI,6999.8,AM5,ATX,192,4,Silver / Black,True,ASUS
Asus PRIME B560M-A,4399.8,LGA1200,Micro ATX,128,4,Silver / Black,True,ASUS
Asus PRIME H610M-A WIFI D4,,LGA1700,Micro ATX,64,2,Black / Silver,False,ASUS
ASRock B760M-ITX/D4 WiFi,4316.39,LGA1700,Mini ITX,64,2,Silver / Black,True,ASRock
ASRock B550M-C,,AM4,Micro ATX,128,4,Black / Silver,False,ASRock
Asus PRO H610M-CT D4-CSM,1799.8,LGA1700,Micro ATX,64,2,Green / Black,True,ASUS
Gigabyte B450 AORUS ELITE,,AM4,ATX,64,4,Black / Silver,False,Gigabyte
ASRock A320M-HDV R4.0,,AM4,Micro ATX,32,2,Black / White,False,ASRock
ASRock B850M Pro-A,3982.6,AM5,Micro ATX,256,4,Black,True,ASRock
MSI MPG B760I EDGE WIFI,4399.8,LGA1700,Mini ITX,96,2,Black / Silver,True,MSI
MSI MPG Z390 GAMING EDGE AC,5924.8,LGA1151,ATX,128,4,Black / Silver,True,MSI
MSI X470 GAMING PLUS MAX,3999.8,AM4,ATX,128,4,Black,True,MSI
MSI MAG B550M MORTAR WIFI,,AM4,Micro ATX,128,4,Silver / Black,False,MSI
Asus TUF GAMING B450M-PLUS II,3299.8,AM4,Micro ATX,128,4,Black,True,ASUS
MSI PRO B840M-B,3155.4,AM5,Micro ATX,128,2,Black,True,MSI
ASRock Z790 PG SONIC,3199.8,LGA1700,ATX,192,4,Black / Blue,True,ASRock
Asus TUF GAMING Z790-PLUS WIFI D4,4599.8,LGA1700,ATX,128,4,Black,True,ASUS
Gigabyte B650 UD AX (rev. 1.0),3399.8,AM5,ATX,192,4,Black / Gray,True,Gigabyte
Asus PRIME B650M-A WIFI II-CSM,,AM5,Micro ATX,192,4,Silver / Black,False,ASUS
MSI MPG Z790 EDGE TI MAX WIFI,7980.0,LGA1700,ATX,192,4,Silver / Black,True,MSI
Asus PRIME Z890M-PLUS WIFI,4599.8,LGA1851,Micro ATX,192,4,Black / Silver,True,ASUS
Asus Z790-AYW WIFI W,,LGA1700,ATX,192,4,White,False,ASUS
Asus PRIME A620-PLUS WIFI6,,AM5,ATX,192,4,Silver / Black,False,ASUS
Asus PRIME B550M-K ARGB,,AM4,Micro ATX,64,2,Black,False,ASUS
Gigabyte B760M DS3H AX DDR4,3576.2,LGA1700,Micro ATX,128,4,Black,True,Gigabyte
Gigabyte B760 GAMING X DDR4,7105.2,LGA1700,ATX,128,4,Black,True,Gigabyte
MSI MPG Z390 GAMING PLUS,5180.0,LGA1151,ATX,128,4,Black / Red,True,MSI
MSI MPG Z490 GAMING PLUS,6740.8,LGA1200,ATX,128,4,Black / Silver,True,MSI
Asus PRIME H510M-A,3041.8,LGA1200,Micro ATX,64,2,Black / Silver,True,ASUS
MSI B650M BOMBER WIFI,,AM5,Micro ATX,128,2,Black / Silver,False,MSI
Asus PRIME B760M-A WIFI-CSM,,LGA1700,Micro ATX,128,4,Silver / Black,False,ASUS
MSI B450-A PRO MAX,4814.59,AM4,ATX,64,4,Brown / Black,True,MSI
Asus PRIME Z890-P WIFI,4799.8,LGA1851,ATX,192,4,Black / Silver,True,ASUS
MSI MAG X570 TOMAHAWK WIFI,,AM4,ATX,128,4,Black,False,MSI
Gigabyte Z390 UD,3799.8,LGA1151,ATX,128,4,Black / Silver,True,Gigabyte
ASRock Z890I Nova WiFi,5999.8,LGA1851,Mini ITX,128,2,Black,True,ASRock
ASRock 970M PRO3,1399.6,AM3+/AM3,Micro ATX,64,4,Black,True,ASRock
ASRock Z790 Steel Legend WiFi,6380.0,LGA1700,ATX,192,4,Silver / Black,True,ASRock
Gigabyte X570 AORUS ELITE,6980.0,AM4,ATX,128,4,Black / Silver,True,Gigabyte
Asus TUF GAMING B850M-PLUS,6682.4,AM5,Micro ATX,192,4,Black,True,ASUS
Gigabyte B650 UD AC,3399.8,AM5,ATX,192,4,Black / Gray,True,Gigabyte
Gigabyte X670E AORUS PRO X,,AM5,ATX,192,4,White / Silver,False,Gigabyte
MSI MPG Z890 CARBON WIFI,9999.79,LGA1851,ATX,256,4,Black,True,MSI
Gigabyte B760M D3HP WIFI6,4640.2,LGA1700,Micro ATX,192,4,Gray / Black,True,Gigabyte
ASRock B450 Steel Legend,3440.0,AM4,ATX,64,4,Black / Silver,True,ASRock
Gigabyte B450 I AORUS PRO WIFI,,AM4,Mini ITX,64,2,Black / Silver,False,Gigabyte
ASRock B850M-X R2.0,,AM5,Micro ATX,128,2,Black / White,False,ASRock
Asus ROG MAXIMUS Z890 HERO BTF,13999.8,LGA1851,ATX,256,4,Black,True,ASUS
Asus PRIME Z270-A,,LGA1151,ATX,64,4,Black / White,False,ASUS
Asus ROG STRIX Z490-E GAMING,7273.2,LGA1200,ATX,128,4,Black,True,ASUS
Asus TUF GAMING A520M-PLUS II,2604.8,AM4,Micro ATX,128,4,Black,True,ASUS
MSI PRO B550-VC,,AM4,ATX,128,4,Black,False,MSI
Asus TUF GAMING B860M-PLUS WIFI,4199.8,LGA1851,Micro ATX,256,4,Black / Silver,True,ASUS
Gigabyte Z790 AORUS MASTER X,8880.0,LGA1700,EATX,192,4,Black,True,Gigabyte
ASRock B860M-X,2399.79,LGA1851,Micro ATX,128,2,Silver / Black,True,ASRock
MSI MPG B550 GAMING EDGE WIFI,,AM4,ATX,128,4,Black / Silver,False,MSI
Gigabyte A620M DS3H,,AM5,Micro ATX,192,4,Gray / Black,False,Gigabyte
ASRock X570 Phantom Gaming 4,5408.8,AM4,ATX,128,4,Black / Silver,True,ASRock
Gigabyte X570 I AORUS PRO WIFI,8000.0,AM4,Mini ITX,64,2,Black / Silver,True,Gigabyte
ASRock B450 Pro4,2431.0,AM4,ATX,64,4,Black / Silver,True,ASRock
Asus ROG STRIX Z690-A GAMING WIFI D4,6199.8,LGA1700,ATX,128,4,Silver / Black,True,ASUS
Gigabyte B860I AORUS PRO ICE,4199.8,LGA1851,Mini ITX,128,2,White / Silver,True,Gigabyte
ASRock B650E PG-ITX WIFI,6999.8,AM5,Mini ITX,96,2,Black / Red,True,ASRock
MSI B450M MORTAR MAX,,AM4,Micro ATX,128,4,Black,False,MSI
Gigabyte H610M S2H V2 DDR4,1999.8,LGA1700,Micro ATX,64,2,Black / Gray,True,Gigabyte
Asus PRIME X570-PRO,8580.0,AM4,ATX,128,4,Black / White,True,ASUS
Biostar B650MT,2500.0,AM5,Micro ATX,96,2,Black / Silver,True,Biostar
ASRock B550 Pro4,3239.8,AM4,ATX,128,4,Silver / Black,True,ASRock
MSI PRO B550M-P GEN3,1919.0,AM4,Micro ATX,128,4,Black,True,MSI
MSI MEG X570 UNIFY,7980.0,AM4,ATX,128,4,Black,True,MSI
Gigabyte H610M H V2,,LGA1700,Micro ATX,96,2,Brown / Black,False,Gigabyte
Asus X99-DELUXE II,11980.0,LGA2011-3,ATX,128,8,Black / White,True,ASUS
Asus ROG Strix X570-I Gaming,10779.8,AM4,Mini ITX,64,2,Black,True,ASUS
MSI PRO B660M-A WIFI DDR4,,LGA1700,Micro ATX,128,4,Black / Silver,False,MSI
MSI PRO Z790-S WIFI,3880.0,LGA1700,ATX,192,4,Black,True,MSI
Gigabyte B650M AORUS ELITE,4094.6,AM5,Micro ATX,192,4,Black,True,Gigabyte
ASRock B860 Pro RS WiFi,3199.8,LGA1851,ATX,256,4,Silver / Black,True,ASRock
ASRock X570 Phantom Gaming 4S,58901.2,AM4,ATX,128,4,Black,True,ASRock
Asus TUF GAMING B860-PLUS WIFI,4399.8,LGA1851,ATX,256,4,Black / Gray,True,ASUS
MSI Z370-A PRO,,LGA1151,ATX,64,4,Brown / Black,False,MSI
Asus ROG STRIX Z590-E GAMING WIFI,10298.0,LGA1200,ATX,128,4,Black,True,ASUS
Gigabyte H610M S2H V3 DDR4,2199.0,LGA1700,Micro ATX,64,2,Black / Silver,True,Gigabyte
Asus ROG MAXIMUS Z790 EXTREME,52172.0,LGA1700,EATX,192,4,Black,True,ASUS
Asus ROG STRIX Z890-F GAMING WIFI,7799.8,LGA1851,ATX,192,4,Black,True,ASUS
Gigabyte Z790 UD AC,3959.8,LGA1700,ATX,192,4,Black,True,Gigabyte
Gigabyte Z890M GAMING X,3399.8,LGA1851,Micro ATX,256,4,Silver / Black,True,Gigabyte
MSI H310M PRO-VDH PLUS,,LGA1151,Micro ATX,32,2,Black,False,MSI
Asus STRIX B350-F GAMING,,AM4,ATX,64,4,Black,False,ASUS
ASRock B860I Lightning WiFi,4399.8,LGA1851,Mini ITX,128,2,Black,True,ASRock
MSI PRO B650-VC WIFI,,AM5,ATX,192,4,Black / Silver,False,MSI
Gigabyte Z790 D AX,5315.2,LGA1700,ATX,192,4,Black / Gray,True,Gigabyte
MSI B450M MORTAR TITANIUM,,AM4,Micro ATX,64,4,White,False,MSI
Asus PRIME B840M-A WIFI-CSM,3599.8,AM5,Micro ATX,192,4,Silver / Black,True,ASUS
Asus TUF GAMING X570-PLUS,7776.6,AM4,ATX,128,4,Black / Gold,True,ASUS
Asus PROART B650-CREATOR,6604.2,AM5,ATX,192,4,Black / Copper,True,ASUS
Gigabyte H370N WIFI,,LGA1151,Mini ITX,32,2,,False,Gigabyte
Asus Z170-A,5639.6,LGA1151,ATX,64,4,Black / White,True,ASUS
Asus TUF GAMING B760-PLUS WIFI D4,,LGA1700,ATX,192,4,Black / Orange,False,ASUS
Asus Prime X470-Pro,,AM4,ATX,64,4,Black / White,False,ASUS
Asus ROG STRIX Z790-A GAMING WIFI D4,8159.0,LGA1700,ATX,128,4,Black / Silver,True,ASUS
Gigabyte B760 DS3H AX,3199.8,LGA1700,ATX,192,4,Gray / Black,True,Gigabyte
Gigabyte B840M DS3H,2752.6,AM5,Micro ATX,256,4,Gray / Black,True,Gigabyte
Gigabyte B650M DS3H,4196.6,AM5,Micro ATX,192,4,Brown / Black,True,Gigabyte
Asus PRIME B760M-K D4,5818.0,LGA1700,Micro ATX,64,2,Silver / Black,True,ASUS
Gigabyte B860 GAMING X WIFI6E,3599.8,LGA1851,ATX,256,4,Silver / Black,True,Gigabyte
Gigabyte B760M H DDR4,,LGA1700,Micro ATX,64,2,Brown / Gray,False,Gigabyte
Asus ROG STRIX X670E-I GAMING WIFI,,AM5,Mini ITX,96,2,Black / Silver,False,ASUS
Asus PRIME X870-P,7265.8,AM5,ATX,192,4,Black / Silver,True,ASUS
Asus ROG STRIX B760-F GAMING WIFI,9558.79,LGA1700,ATX,192,4,Black,True,ASUS
MSI PRO Z890-S WIFI PZ,4199.8,LGA1851,ATX,256,4,Silver,True,MSI
ASRock B760M-HDV/M.2 D4,2501.0,LGA1700,Micro ATX,64,2,Silver / Black,True,ASRock
Asus PRIME X670-P WIFI,5399.8,AM5,ATX,192,4,Silver / Black,True,ASUS
Gigabyte B760M D3HP DDR4,2897.4,LGA1700,Micro ATX,128,4,Black / Gray,True,Gigabyte
Asus B760M-AYW WIFI,,LGA1700,Micro ATX,96,2,Silver / Black,False,ASUS
Asus TUF Gaming Z590-PLUS WIFI,6770.0,LGA1200,ATX,128,4,Silver / Black,True,ASUS
ASRock B760M Steel Legend WiFi,4643.8,LGA1700,Micro ATX,192,4,Silver / Black,True,ASRock
Asus PRIME B550M-A,2925.4,AM4,Micro ATX,128,4,Black / White,True,ASUS
Gigabyte Z890 UD WIFI6E,3795.8,LGA1851,ATX,256,4,Black / Gray,True,Gigabyte
MSI B450 GAMING PRO CARBON MAX WIFI,,AM4,ATX,128,4,Black,False,MSI
ASRock Z890 Pro-A WiFi,3999.8,LGA1851,ATX,256,4,Black / Silver,True,ASRock
MSI MAG B760 TOMAHAWK WIFI DDR4,3799.8,LGA1700,ATX,128,4,Black,True,MSI
Asus ROG Crosshair VIII Hero (WI-FI),14380.0,AM4,ATX,128,4,Black,True,ASUS
MSI PRO H610M-G WIFI,,LGA1700,Micro ATX,96,2,Black,False,MSI
MSI PRO B850M-A WIFI,3999.8,AM5,Micro ATX,128,4,Black / Silver,True,MSI
MSI B450M GAMING PLUS,,AM4,Micro ATX,64,2,Black / Red,False,MSI
Asus PRIME B660M-K D4,2897.4,LGA1700,Micro ATX,64,2,Silver / Black,True,ASUS
Asus ROG MAXIMUS Z790 FORMULA,,LGA1700,ATX,192,4,Silver / Black,False,ASUS
Gigabyte B860 AORUS ELITE WIFI7 ICE,3799.8,LGA1851,ATX,256,4,White / Silver,True,Gigabyte
MSI MPG Z690 EDGE WIFI DDR4,7739.8,LGA1700,ATX,128,4,Black / Gray,True,MSI
Asus PRIME Z790-V WIFI,,LGA1700,ATX,192,4,Black / Silver,False,ASUS
Gigabyte B365M DS3H WIFI,,LGA1151,Micro ATX,64,4,Black,False,Gigabyte
MSI PRO Z690-A WIFI DDR4,,LGA1700,ATX,128,4,Black / Silver,False,MSI
Gigabyte GA-H270N-WIFI,4588.8,LGA1151,Mini ITX,32,2,Black / Silver,True,Gigabyte
MSI PRO B760M-A WIFI,,LGA1700,Micro ATX,192,4,Black,False,MSI
Gigabyte Z890 AORUS ELITE WIFI7 ICE,4399.8,LGA1851,ATX,256,4,White / Silver,True,Gigabyte
Gigabyte B850M EAGLE WIFI6E,3299.8,AM5,Micro ATX,256,4,Black,True,Gigabyte
MSI MAG X570S TOMAHAWK MAX WIFI,,AM4,ATX,128,4,Black,False,MSI
Gigabyte H610M S2H V2,,LGA1700,Micro ATX,96,2,Black / Silver,False,Gigabyte
MSI A520M PRO,2376.6,AM4,Micro ATX,64,2,Black,True,MSI
MSI X570-A PRO,,AM4,ATX,128,4,Black / Silver,False,MSI
Asus TUF GAMING A620M-PLUS,,AM5,Micro ATX,192,4,Black / Orange,False,ASUS
